"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
26.03.2020;Приморский край;2;0;0;0;0;0
26.03.2020;Псковская обл.;6;0;0;0;2;0
26.03.2020;Ростовская обл.;1;0;0;0;0;0
26.03.2020;Рязанская обл.;2;0;0;0;0;0
26.03.2020;Самарская обл.;12;0;0;0;2;0
26.03.2020;Санкт-Петербург;26;0;0;0;5;0
26.03.2020;Саратовская обл.;1;0;0;0;0;0
26.03.2020;Саха (Якутия);14;0;0;0;4;0
26.03.2020;Свердловская обл.;20;0;0;0;7;0
26.03.2020;Ставропольский край;5;0;0;0;3;0
26.03.2020;Тамбовская обл.;3;0;0;0;0;0
26.03.2020;Татарстан;10;0;0;0;3;0
26.03.2020;Тверская обл.;3;0;0;0;0;0
26.03.2020;Томская обл.;2;0;0;0;1;0
26.03.2020;Тульская обл.;7;0;0;0;0;0
26.03.2020;Тюменская обл.;3;0;0;0;0;0
26.03.2020;Удмуртия;2;0;0;0;0;0
26.03.2020;Ульяновская обл.;1;0;0;0;0;0
26.03.2020;Хабаровский край;5;0;0;0;1;0
26.03.2020;Хакасия;2;0;0;0;1;0
26.03.2020;ХМАО – Югра;4;0;0;0;2;0
26.03.2020;Челябинская обл.;5;0;0;0;3;0
26.03.2020;Чечня;1;0;0;0;0;0
26.03.2020;Чувашия;1;0;0;0;0;0
26.03.2020;Ярославская обл.;1;0;0;0;0;0
27.03.2020;Архангельская обл.;3;0;0;0;0;0
27.03.2020;Башкортостан;4;0;0;0;0;0
27.03.2020;Белгородская обл.;1;0;0;0;0;0
27.03.2020;Брянская обл.;2;0;0;0;0;0
27.03.2020;Бурятия;2;0;0;0;0;0
27.03.2020;Волгоградская обл.;4;0;0;0;3;0
27.03.2020;Воронежская обл.;6;0;0;0;0;0
27.03.2020;Дагестан;1;0;0;0;1;0
27.03.2020;Забайкальский край;1;0;0;0;0;0
27.03.2020;Ивановская обл.;2;0;0;0;1;0
27.03.2020;Кабардино-Балкария;4;0;0;0;0;0
27.03.2020;Калининградская обл.;8;0;0;0;0;0
27.03.2020;Калужская обл.;2;0;0;0;0;0
27.03.2020;Кемеровская обл.;3;0;0;0;0;0
27.03.2020;Кировская обл.;8;0;0;0;1;0
27.03.2020;Коми;3;0;0;0;0;0
27.03.2020;Краснодарский край;9;0;0;0;0;0
27.03.2020;Красноярский край;8;0;0;0;0;0
27.03.2020;Крым;14;0;0;0;7;0
27.03.2020;Курганская обл.;1;0;0;0;0;0
27.03.2020;Ленинградская обл.;3;0;0;0;0;0
27.03.2020;Липецкая обл.;5;0;0;0;0;0
27.03.2020;Мордовия;2;0;0;0;2;0
27.03.2020;Москва;703;0;0;0;157;0
27.03.2020;Московская обл.;49;0;0;0;8;0
27.03.2020;Мурманская обл.;1;0;0;0;0;0
27.03.2020;Нижегородская обл.;8;0;0;0;0;0
27.03.2020;Новгородская обл.;1;0;0;0;0;0
27.03.2020;Новосибирская обл.;5;0;0;0;0;0
27.03.2020;Оренбургская обл.;4;0;0;0;0;0
27.03.2020;Орловская обл.;3;0;0;0;1;0
27.03.2020;Пензенская обл.;2;0;0;0;0;0
27.03.2020;Пермский край;10;0;0;0;0;0
27.03.2020;Приморский край;2;0;0;0;0;0
27.03.2020;Псковская обл.;6;0;0;0;0;0
27.03.2020;Ростовская обл.;2;0;0;0;1;0
27.03.2020;Рязанская обл.;2;0;0;0;0;0
27.03.2020;Самарская обл.;14;0;0;0;2;0
27.03.2020;Санкт-Петербург;26;0;0;0;0;0
27.03.2020;Саратовская обл.;1;0;0;0;0;0
27.03.2020;Саха (Якутия);14;0;0;0;0;0
27.03.2020;Свердловская обл.;20;0;0;0;0;0
27.03.2020;Севастополь;5;0;0;0;5;0
27.03.2020;Ставропольский край;5;0;0;0;0;0
27.03.2020;Тамбовская обл.;3;0;0;0;0;0
27.03.2020;Татарстан;11;0;0;0;1;0
27.03.2020;Тверская обл.;3;0;0;0;0;0
27.03.2020;Томская обл.;2;0;0;0;0;0
27.03.2020;Тульская обл.;8;0;0;0;1;0
27.03.2020;Тюменская обл.;3;0;0;0;0;0
27.03.2020;Удмуртия;4;0;0;0;2;0
27.03.2020;Ульяновская обл.;1;0;0;0;0;0
27.03.2020;Хабаровский край;5;0;0;0;0;0
27.03.2020;Хакасия;2;0;0;0;0;0
27.03.2020;ХМАО – Югра;4;0;0;0;0;0
27.03.2020;Челябинская обл.;5;0;0;0;0;0
27.03.2020;Чечня;3;0;0;0;2;0
27.03.2020;Чувашия;1;0;0;0;0;0
27.03.2020;Ярославская обл.;2;0;0;0;1;0
28.03.2020;Адыгея;1;0;0;0;1;0
28.03.2020;Архангельская обл.;3;0;0;0;0;0
28.03.2020;Башкортостан;4;0;0;0;0;0
28.03.2020;Белгородская обл.;1;0;0;0;0;0
28.03.2020;Брянская обл.;3;0;0;0;1;0
28.03.2020;Бурятия;8;0;0;0;6;0
28.03.2020;Волгоградская обл.;4;0;0;0;0;0
28.03.2020;Воронежская обл.;6;0;0;0;0;0
28.03.2020;Дагестан;1;0;0;0;0;0
28.03.2020;Забайкальский край;1;0;0;0;0;0
28.03.2020;Ивановская обл.;7;0;0;0;5;0
28.03.2020;Кабардино-Балкария;4;0;0;0;0;0
28.03.2020;Калининградская обл.;11;0;0;0;3;0
28.03.2020;Калужская обл.;2;0;0;0;0;0
28.03.2020;Кемеровская обл.;3;0;0;0;0;0
28.03.2020;Кировская обл.;8;0;0;0;0;0
28.03.2020;Коми;3;0;0;0;0;0
28.03.2020;Костромская обл.;1;0;0;0;1;0
28.03.2020;Краснодарский край;17;0;0;0;8;0
28.03.2020;Красноярский край;12;0;0;0;4;0
28.03.2020;Крым;15;0;0;0;1;0
28.03.2020;Курганская обл.;1;0;0;0;0;0
28.03.2020;Ленинградская обл.;7;0;0;0;4;0
28.03.2020;Липецкая обл.;8;0;0;0;3;0
28.03.2020;Мордовия;2;0;0;0;0;0
28.03.2020;Москва;817;0;0;0;114;0
28.03.2020;Московская обл.;85;0;0;0;36;0
28.03.2020;Мурманская обл.;1;0;0;0;0;0
28.03.2020;Нижегородская обл.;11;0;0;0;3;0
28.03.2020;Новгородская обл.;1;0;0;0;0;0
28.03.2020;Новосибирская обл.;7;0;0;0;2;0
28.03.2020;Оренбургская обл.;6;0;0;0;2;0
28.03.2020;Орловская обл.;3;0;0;0;0;0
28.03.2020;Пензенская обл.;2;0;0;0;0;0
28.03.2020;Пермский край;11;0;0;0;1;0
28.03.2020;Приморский край;2;0;0;0;0;0
28.03.2020;Псковская обл.;6;0;0;0;0;0
28.03.2020;Ростовская обл.;2;0;0;0;0;0
28.03.2020;Рязанская обл.;2;0;0;0;0;0
28.03.2020;Самарская обл.;14;0;0;0;0;0
28.03.2020;Санкт-Петербург;37;0;0;0;11;0
28.03.2020;Саратовская обл.;2;0;0;0;1;0
28.03.2020;Саха (Якутия);14;0;0;0;0;0
28.03.2020;Сахалинская обл.;4;0;0;0;4;0
28.03.2020;Свердловская обл.;24;0;0;0;4;0
28.03.2020;Севастополь;5;0;0;0;0;0
28.03.2020;Смоленская обл.;1;0;0;0;1;0
28.03.2020;Ставропольский край;5;0;0;0;0;0
28.03.2020;Тамбовская обл.;3;0;0;0;0;0
28.03.2020;Татарстан;14;0;0;0;3;0
28.03.2020;Тверская обл.;3;0;0;0;0;0
28.03.2020;Томская обл.;2;0;0;0;0;0
28.03.2020;Тульская обл.;11;0;0;0;3;0
28.03.2020;Тюменская обл.;3;0;0;0;0;0
28.03.2020;Удмуртия;4;0;0;0;0;0
28.03.2020;Ульяновская обл.;1;0;0;0;0;0
28.03.2020;Хабаровский край;5;0;0;0;0;0
28.03.2020;Хакасия;2;0;0;0;0;0
28.03.2020;ХМАО – Югра;4;0;0;0;0;0
28.03.2020;Челябинская обл.;9;0;0;0;4;0
28.03.2020;Чечня;5;0;0;0;2;0
28.03.2020;Чувашия;1;0;0;0;0;0
28.03.2020;Ярославская обл.;2;0;0;0;0;0
29.03.2020;Адыгея;1;0;0;0;0;0
29.03.2020;Амурская обл.;1;0;0;0;1;0
29.03.2020;Архангельская обл.;3;0;0;0;0;0
29.03.2020;Башкортостан;5;0;0;0;1;0
29.03.2020;Белгородская обл.;2;0;0;0;1;0
29.03.2020;Брянская обл.;3;0;0;0;0;0
29.03.2020;Бурятия;8;0;0;0;0;0
29.03.2020;Волгоградская обл.;4;0;0;0;0;0
29.03.2020;Воронежская обл.;6;0;0;0;0;0
29.03.2020;Дагестан;1;0;0;0;0;0
29.03.2020;Забайкальский край;1;0;0;0;0;0
29.03.2020;Ивановская обл.;7;0;0;0;0;0
29.03.2020;Иркутская обл.;1;0;0;0;1;0
29.03.2020;Кабардино-Балкария;4;0;0;0;0;0
29.03.2020;Калининградская обл.;11;0;0;0;0;0
29.03.2020;Калужская обл.;2;0;0;0;0;0
29.03.2020;Кемеровская обл.;3;0;0;0;0;0
29.03.2020;Кировская обл.;9;0;0;0;1;0
29.03.2020;Коми;7;0;0;0;4;0
29.03.2020;Костромская обл.;1;0;0;0;0;0
29.03.2020;Краснодарский край;17;0;0;0;0;0
29.03.2020;Красноярский край;12;0;0;0;0;0
29.03.2020;Крым;15;0;0;0;0;0
29.03.2020;Курганская обл.;1;0;0;0;0;0
29.03.2020;Ленинградская обл.;9;0;0;0;2;0
29.03.2020;Липецкая обл.;9;0;0;0;1;0
29.03.2020;Мордовия;3;0;0;0;1;0
29.03.2020;Москва;1014;0;0;0;197;0
29.03.2020;Московская обл.;112;0;0;0;27;0
29.03.2020;Мурманская обл.;3;0;0;0;2;0
29.03.2020;Нижегородская обл.;11;0;0;0;0;0
29.03.2020;Новгородская обл.;3;0;0;0;2;0
29.03.2020;Новосибирская обл.;8;0;0;0;1;0
29.03.2020;Омская обл.;3;0;0;0;3;0
29.03.2020;Оренбургская обл.;6;0;0;0;0;0
29.03.2020;Орловская обл.;3;0;0;0;0;0
29.03.2020;Пензенская обл.;7;0;0;0;5;0
29.03.2020;Пермский край;11;0;0;0;0;0
29.03.2020;Приморский край;2;0;0;0;0;0
29.03.2020;Псковская обл.;6;0;0;0;0;0
29.03.2020;Ростовская обл.;2;0;0;0;0;0
29.03.2020;Рязанская обл.;3;0;0;0;1;0
29.03.2020;Самарская обл.;14;0;0;0;0;0
29.03.2020;Санкт-Петербург;42;0;0;0;5;0
29.03.2020;Саратовская обл.;2;0;0;0;0;0
29.03.2020;Саха (Якутия);15;0;0;0;1;0
29.03.2020;Сахалинская обл.;4;0;0;0;0;0
29.03.2020;Свердловская обл.;24;0;0;0;0;0
29.03.2020;Севастополь;5;0;0;0;0;0
29.03.2020;Смоленская обл.;1;0;0;0;0;0
29.03.2020;Ставропольский край;5;0;0;0;0;0
29.03.2020;Тамбовская обл.;3;0;0;0;0;0
29.03.2020;Татарстан;14;0;0;0;0;0
29.03.2020;Тверская обл.;3;0;0;0;0;0
29.03.2020;Томская обл.;3;0;0;0;1;0
29.03.2020;Тульская обл.;11;0;0;0;0;0
29.03.2020;Тюменская обл.;4;0;0;0;1;0
29.03.2020;Удмуртия;4;0;0;0;0;0
29.03.2020;Ульяновская обл.;1;0;0;0;0;0
29.03.2020;Хабаровский край;7;0;0;0;2;0
29.03.2020;Хакасия;2;0;0;0;0;0
29.03.2020;ХМАО – Югра;5;0;0;0;1;0
29.03.2020;Челябинская обл.;12;0;0;0;3;0
29.03.2020;Чечня;9;0;0;0;4;0
29.03.2020;Чувашия;1;0;0;0;0;0
29.03.2020;Ярославская обл.;3;0;0;0;1;0
30.03.2020;Адыгея;4;0;0;0;3;0
30.03.2020;Алтайский край;1;0;0;0;1;0
30.03.2020;Амурская обл.;1;0;0;0;0;0
30.03.2020;Архангельская обл.;7;0;0;0;4;0
30.03.2020;Башкортостан;5;0;0;0;0;0
30.03.2020;Белгородская обл.;5;0;0;0;3;0
30.03.2020;Брянская обл.;3;0;0;0;0;0
30.03.2020;Бурятия;13;0;0;0;5;0
30.03.2020;Владимирская обл.;2;0;0;0;2;0
30.03.2020;Волгоградская обл.;4;0;0;0;0;0
30.03.2020;Вологодская обл.;2;0;0;0;2;0
30.03.2020;Воронежская обл.;6;0;0;0;0;0
30.03.2020;Дагестан;4;0;0;0;3;0
30.03.2020;Забайкальский край;1;0;0;0;0;0
30.03.2020;Ивановская обл.;9;0;0;0;2;0
30.03.2020;Иркутская обл.;2;0;0;0;1;0
30.03.2020;Кабардино-Балкария;6;0;0;0;2;0
30.03.2020;Калининградская обл.;12;0;0;0;1;0
30.03.2020;Калмыкия;1;0;0;0;1;0
30.03.2020;Калужская обл.;3;0;0;0;1;0
30.03.2020;Кемеровская обл.;3;0;0;0;0;0
30.03.2020;Кировская обл.;12;0;0;0;3;0
30.03.2020;Коми;22;0;0;0;15;0
30.03.2020;Костромская обл.;1;0;0;0;0;0
30.03.2020;Краснодарский край;17;0;0;0;0;0
30.03.2020;Красноярский край;14;0;0;0;2;0
30.03.2020;Крым;15;0;0;0;0;0
30.03.2020;Курганская обл.;1;0;0;0;0;0
30.03.2020;Ленинградская обл.;11;0;0;0;2;0
30.03.2020;Липецкая обл.;10;0;0;0;1;0
30.03.2020;Марий Эл;2;0;0;0;2;0
30.03.2020;Мордовия;3;0;0;0;0;0
30.03.2020;Москва;1226;0;0;0;212;0
30.03.2020;Московская обл.;119;0;0;0;7;0
30.03.2020;Мурманская обл.;5;0;0;0;2;0
30.03.2020;Нижегородская обл.;11;0;0;0;0;0
30.03.2020;Новгородская обл.;3;0;0;0;0;0
30.03.2020;Новосибирская обл.;9;0;0;0;1;0
30.03.2020;Омская обл.;3;0;0;0;0;0
30.03.2020;Оренбургская обл.;7;0;0;0;1;0
30.03.2020;Орловская обл.;3;0;0;0;0;0
30.03.2020;Пензенская обл.;7;0;0;0;0;0
30.03.2020;Пермский край;13;0;0;0;2;0
30.03.2020;Приморский край;2;0;0;0;0;0
30.03.2020;Псковская обл.;9;0;0;0;3;0
30.03.2020;Ростовская обл.;2;0;0;0;0;0
30.03.2020;Рязанская обл.;5;0;0;0;2;0
30.03.2020;Самарская обл.;14;0;0;0;0;0
30.03.2020;Санкт-Петербург;50;0;0;0;8;0
30.03.2020;Саратовская обл.;4;0;0;0;2;0
30.03.2020;Саха (Якутия);15;0;0;0;0;0
30.03.2020;Сахалинская обл.;4;0;0;0;0;0
30.03.2020;Свердловская обл.;24;0;0;0;0;0
30.03.2020;Севастополь;5;0;0;0;0;0
30.03.2020;Смоленская обл.;1;0;0;0;0;0
30.03.2020;Ставропольский край;6;0;0;0;1;0
30.03.2020;Тамбовская обл.;3;0;0;0;0;0
30.03.2020;Татарстан;14;0;0;0;0;0
30.03.2020;Тверская обл.;4;0;0;0;1;0
30.03.2020;Томская обл.;3;0;0;0;0;0
30.03.2020;Тульская обл.;12;0;0;0;1;0
30.03.2020;Тюменская обл.;4;0;0;0;0;0
30.03.2020;Удмуртия;4;0;0;0;0;0
30.03.2020;Ульяновская обл.;1;0;0;0;0;0
30.03.2020;Хабаровский край;7;0;0;0;0;0
30.03.2020;Хакасия;3;0;0;0;1;0
30.03.2020;ХМАО – Югра;5;0;0;0;0;0
30.03.2020;Челябинская обл.;14;0;0;0;2;0
30.03.2020;Чечня;9;0;0;0;0;0
30.03.2020;Ярославская обл.;3;0;0;0;0;0
31.03.2020;Адыгея;4;0;0;0;0;0
31.03.2020;Алтайский край;2;0;0;0;1;0
31.03.2020;Амурская обл.;1;0;0;0;0;0
31.03.2020;Архангельская обл.;7;0;0;0;0;0
31.03.2020;Астраханская обл.;2;0;0;0;2;0
31.03.2020;Башкортостан;7;0;0;0;2;0
31.03.2020;Белгородская обл.;5;0;0;0;0;0
31.03.2020;Брянская обл.;3;0;0;0;0;0
31.03.2020;Бурятия;19;0;0;0;6;0
31.03.2020;Владимирская обл.;2;0;0;0;0;0
31.03.2020;Волгоградская обл.;4;0;0;0;0;0
31.03.2020;Вологодская обл.;2;0;0;0;0;0
31.03.2020;Воронежская обл.;8;0;0;0;2;0
31.03.2020;Дагестан;13;0;0;0;9;0
31.03.2020;Забайкальский край;1;0;0;0;0;0
31.03.2020;Ивановская обл.;9;0;0;0;0;0
31.03.2020;Иркутская обл.;3;0;0;0;1;0
31.03.2020;Кабардино-Балкария;6;0;0;0;0;0
31.03.2020;Калининградская обл.;12;0;0;0;0;0
31.03.2020;Калмыкия;2;0;0;0;1;0
31.03.2020;Калужская обл.;3;0;0;0;0;0
31.03.2020;Кемеровская обл.;3;0;0;0;0;0
31.03.2020;Кировская обл.;12;0;0;0;0;0
31.03.2020;Коми;22;0;0;0;0;0
31.03.2020;Костромская обл.;3;0;0;0;2;0
31.03.2020;Краснодарский край;17;0;0;0;0;0
31.03.2020;Красноярский край;14;0;0;0;0;0
31.03.2020;Крым;16;0;0;0;1;0
31.03.2020;Курганская обл.;1;0;0;0;0;0
31.03.2020;Ленинградская обл.;14;0;0;0;3;0
31.03.2020;Липецкая обл.;10;0;0;0;0;0
31.03.2020;Магаданская обл.;1;0;0;0;1;0
31.03.2020;Марий Эл;2;0;0;0;0;0
31.03.2020;Мордовия;3;0;0;0;0;0
31.03.2020;Москва;1613;0;0;0;387;0
31.03.2020;Московская обл.;119;0;0;0;0;0
31.03.2020;Мурманская обл.;11;0;0;0;6;0
31.03.2020;Нижегородская обл.;12;0;0;0;1;0
31.03.2020;Новгородская обл.;3;0;0;0;0;0
31.03.2020;Новосибирская обл.;9;0;0;0;0;0
31.03.2020;Омская обл.;3;0;0;0;0;0
31.03.2020;Оренбургская обл.;7;0;0;0;0;0
31.03.2020;Орловская обл.;3;0;0;0;0;0
31.03.2020;Пензенская обл.;12;0;0;0;5;0
31.03.2020;Пермский край;13;0;0;0;0;0
31.03.2020;Приморский край;4;0;0;0;2;0
31.03.2020;Псковская обл.;9;0;0;0;0;0
31.03.2020;Ростовская обл.;5;0;0;0;3;0
31.03.2020;Рязанская обл.;5;0;0;0;0;0
31.03.2020;Самарская обл.;15;0;0;0;1;0
31.03.2020;Санкт-Петербург;98;0;0;0;48;0
31.03.2020;Саратовская обл.;4;0;0;0;0;0
31.03.2020;Саха (Якутия);15;0;0;0;0;0
31.03.2020;Сахалинская обл.;4;0;0;0;0;0
31.03.2020;Свердловская обл.;33;0;0;0;9;0
31.03.2020;Севастополь;5;0;0;0;0;0
31.03.2020;Смоленская обл.;1;0;0;0;0;0
31.03.2020;Ставропольский край;6;0;0;0;0;0
31.03.2020;Тамбовская обл.;3;0;0;0;0;0
31.03.2020;Татарстан;19;0;0;0;5;0
31.03.2020;Тверская обл.;4;0;0;0;0;0
31.03.2020;Томская обл.;3;0;0;0;0;0
31.03.2020;Тульская обл.;12;0;0;0;0;0
31.03.2020;Тюменская обл.;6;0;0;0;2;0
31.03.2020;Удмуртия;4;0;0;0;0;0
31.03.2020;Ульяновская обл.;1;0;0;0;0;0
31.03.2020;Хабаровский край;8;0;0;0;1;0
31.03.2020;Хакасия;3;0;0;0;0;0
31.03.2020;ХМАО – Югра;5;0;0;0;0;0
31.03.2020;Челябинская обл.;14;0;0;0;0;0
31.03.2020;Чечня;9;0;0;0;0;0
31.03.2020;Чувашия;1;0;0;0;0;0
31.03.2020;Ярославская обл.;3;0;0;0;0;0
01.04.2020;Адыгея;4;0;0;0;0;0
01.04.2020;Алтайский край;3;0;0;0;1;0
01.04.2020;Амурская обл.;1;0;0;0;0;0
01.04.2020;Архангельская обл.;7;0;0;0;0;0
01.04.2020;Астраханская обл.;2;0;0;0;0;0
01.04.2020;Башкортостан;8;0;0;0;1;0
01.04.2020;Белгородская обл.;5;0;0;0;0;0
01.04.2020;Брянская обл.;5;0;0;0;2;0
01.04.2020;Бурятия;25;0;0;0;6;0
01.04.2020;Владимирская обл.;3;0;0;0;1;0
01.04.2020;Волгоградская обл.;8;0;0;0;4;0
01.04.2020;Вологодская обл.;9;0;0;0;7;0
01.04.2020;Воронежская обл.;12;0;0;0;4;0
01.04.2020;Дагестан;15;0;0;0;2;0
01.04.2020;Забайкальский край;1;0;0;0;0;0
